persona_id,trait_name,trait_category,inferred_value,ground_truth_value,similarity_score,confidence,rationale,is_selected
persona_007,age,demographic,33,35,0.933,0.6,"Old enough to have a teaching career and young children (inferred from parents.com, ducksters.com), a common age for this life stage.",False
persona_007,ideology,psychographic,Progressive,Liberal,0.0,0.6,"The visit to HuffPost, a left-leaning news source, suggests a progressive or liberal ideology, despite the conservative leanings of some religious groups.",False
persona_007,class of worker,occupational,"Employee of a private not-for-profit, tax-exempt, or charitable organization","Employee of a private not-for-profit, tax-exempt, or charitable organization",1.0,0.5,"The focus on ""teach4theheart.com"" suggests an interest in working for a private, faith-based (Christian) school rather than a public/state one.",False
persona_007,personal time,behavioral,"Spends free time on lesson planning, browsing parenting forums, and planning family activities.","Preparing lessons, Spending time with family, Practicing yoga",0.341,0.5,"Inferred directly from browsing history themes: teaching (weareteachers), parenting (parents.com), and family travel (debrasmouse.com).",False
persona_007,political views,psychographic,Labour Party supporter,Democrat,0.563,0.4,Combines the inference of UK residency with a left-leaning media diet (huffpost.com). The Labour party aligns with a progressive ideology in the UK.,False
persona_007,race,demographic,White alone,Asian Indian alone,0.502,0.4,This is a statistical inference based on the demographic majority for teachers in the United Kingdom. There is no direct evidence.,True
persona_007,income,demographic,35000.0,30000-40000,0.0,0.3,A rough estimate of a UK teacher's salary. Confidence is very low because the user is currently job-seeking.,False
persona_007,defining quirks,behavioral,Passionate about Disney and family travel.,Loves cooking traditional Indian dishes,0.206,0.3,"Based on the niche visit to 'debrasmouse.com', a Disney-focused travel blog.",False
persona_007,ancestry,demographic,British,Indian,0.0,0.7,Directly follows from the inference of being a UK citizen job-hunting in the UK.,False
persona_007,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.9,"As an inferred resident of the UK, the user would be covered by the National Health Service (NHS).",False
persona_007,disability,demographic,nan,None,0.305,0.8,There is no evidence in the browsing history to suggest a disability.,False
persona_007,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.9,There is no evidence to suggest military service.,False
persona_007,household language,demographic,English only,Asian and Pacific Island languages,0.302,0.99,All visited domains are in English.,False
persona_007,mannerisms,behavioral,Nurturing and patient,Uses teaching jargon even outside of work,0.217,0.4,"Stereotypical traits associated with the inferred profession (elementary school teacher) and interests (parenting, ""heart"" teaching).",False
persona_008,age,demographic,42,14,0.067,0.7,Browsing sites for school-aged children like outschool.com and atlantayoungsingers.org suggests the user is a parent in their late 30s or 40s.,False
persona_008,sex,demographic,Female,Female,1.0,0.65,"The combination of parenting research (additudemag, outschool), family travel planning (familydestinationsguide), and self-discovery (knowyourarchetypes) statistically aligns more with female browsing patterns.",False
persona_008,race,demographic,Black or African American,Black or African American alone,0.78,0.99,"Direct and explicit evidence from visiting africanancestry.com, a site for tracing African ancestry.",False
persona_008,ancestry,demographic,African American,African,0.779,0.99,The visit to africanancestry.com shows a clear interest in and likely identification with African American heritage.,False
persona_008,religion,demographic,Religiously unaffiliated,Religiously Unaffiliated,1.0,0.5,No domains indicate a specific religious affiliation; knowyourarchetypes.com suggests a more secular or spiritual-but-not-religious interest.,False
persona_008,place of birth,demographic,Georgia/GA,Georgia/GA,1.0,0.4,"Extremely strong local ties to Atlanta (atlantatalentshowcase.com, atlantayoungsingers.org) make long-term residency likely, possibly since birth.",False
persona_008,citizenship,demographic,U.S. citizen,Born in the United States,0.615,0.9,Based on US-centric domains (exploregeorgia.org) and lack of any immigration-related browsing history.,True
persona_008,income,demographic,95000.0,10000.0,0.575,0.45,"Inferred professional status (personalbrandingblog.com), living in a major metro area (Atlanta), and affording specialized children's activities (outschool, atlantayoungsingers) suggests an upper-middle-class income.",False
persona_008,education,demographic,Bachelor's degree,Grade 6,0.327,0.7,"Proactive research on complex topics (additudemag, africanancestry) and use of educational platforms (outschool.com) suggests a high value placed on education.",False
persona_008,employment status,occupational,"Civilian employed, at work",Unemployed,0.345,0.8,Visiting personalbrandingblog.com indicates active engagement in professional development or running a business.,False
persona_008,industry category,occupational,"Professional, Scientific, and Technical Services",Not applicable,0.12,0.5,"This category aligns well with a personal branding consultant or coach, as suggested by personalbrandingblog.com.",True
persona_008,occupation category,occupational,Marketing Managers,Student,0.16,0.6,personalbrandingblog.com is directly related to the field of marketing and brand management.,False
persona_008,class of worker,occupational,Self-employed in own not incorporated business,Not applicable,0.043,0.65,"The focus on ""personal branding"" suggests a freelance, consultant, or solopreneur career path rather than traditional employment.",True
persona_008,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.95,There is a complete absence of military-related domains in the browsing history.,True
persona_008,marital status,demographic,Married,Never married or under 15 years old,0.333,0.6,"Multiple visits to familydestinationsguide.com imply planning for a family unit, which most often includes a spouse.",False
persona_008,household type,demographic,Married-couple family,"Female householder, no spouse/partner present, with children of the householder less than 18",0.455,0.6,"Inference based on being married and the clear presence of a child (outschool.com, atlantayoungsingers.org).",False
persona_008,household language,demographic,English only,English only,1.0,0.9,All sites are in English and there is no indication of using translation services for personal need.,False
